Fecha;Hora;Lectura Barométrica Actual F(Digits);Temperatura Actual T(°C);Presión Calculada P(kPa);Presión Calculada P(kPa) Corrgida;Presión Calculada (mca);Columna1;Elevación Piezométrica (msnm);Elevación Piezométrica (msnm) Corregida;Columna2
24/3/2024;11:30:00;5608,5;22;242,42;;24,72;24,72;813,72;;
24/3/2024;12:30:00;5610,3;22,1;240,73;;24,55;24,55;813,55;;
24/3/2024;13:30:00;5610,4;22;240,21;;24,5;24,5;813,5;;
24/3/2024;17:30:00;5608,9;22,1;242,35;;24,71;24,71;813,71;;
24/3/2024;18:30:00;5612,2;22;238,13;;24,28;24,28;813,28;;
24/3/2024;19:30:00;5614,2;22,1;236,21;;24,09;24,09;813,09;;
24/3/2024;20:30:00;5612,6;22,1;238,06;;24,28;24,28;813,28;;
24/3/2024;21:30:00;5612,4;22,1;238,29;;24,3;24,3;813,3;;
24/3/2024;22:30:00;5612;22,1;238,76;;24,35;24,35;813,35;;
24/3/2024;23:30:00;5608,1;22,1;243,28;;24,81;24,81;813,81;;
25/3/2024;0:30:00;5610,5;22,1;240,5;;24,52;24,52;813,52;;
25/3/2024;1:30:00;5615,1;22,1;235,16;;23,98;23,98;812,98;;
25/3/2024;2:30:00;5604,7;22,1;247,23;;25,21;25,21;814,21;;
25/3/2024;3:30:00;5607,2;22,1;244,33;;24,91;24,91;813,91;;
25/3/2024;6:30:00;5612,7;22,1;237,95;;24,26;24,26;813,26;;
25/3/2024;7:30:00;5612,8;22,1;237,83;;24,25;24,25;813,25;;
25/3/2024;8:30:00;5607,6;22,1;243,86;;24,87;24,87;813,87;;
25/3/2024;9:30:00;5611,9;22;238,47;;24,32;24,32;813,32;;
25/3/2024;10:30:00;5605,4;22,1;246,41;;25,13;25,13;814,13;;
25/3/2024;11:30:00;5611,2;22;239,29;;24,4;24,4;813,4;;
25/3/2024;12:30:00;5613,4;22;236,73;;24,14;24,14;813,14;;
25/3/2024;13:30:00;5609,9;22,2;241,59;;24,64;24,64;813,64;;
25/3/2024;14:30:00;5612,6;22,1;238,06;;24,28;24,28;813,28;;
25/3/2024;15:30:00;5610,6;22,1;240,38;;24,51;24,51;813,51;;
25/3/2024;16:30:00;5609,5;22,1;241,66;;24,64;24,64;813,64;;
25/3/2024;17:30:00;5611,7;22,1;239,11;;24,38;24,38;813,38;;
25/3/2024;20:30:00;5612,1;22;238,24;;24,29;24,29;813,29;;
25/3/2024;21:30:00;5610,5;22;240,1;;24,48;24,48;813,48;;
25/3/2024;22:30:00;5606,9;22,1;244,67;;24,95;24,95;813,95;;
25/3/2024;23:30:00;5613,5;22,1;237,02;;24,17;24,17;813,17;;
26/3/2024;0:30:00;5611,2;22,1;239,69;;24,44;24,44;813,44;;
26/3/2024;1:30:00;5611;22,1;239,92;;24,47;24,47;813,47;;
26/3/2024;2:30:00;5611,2;22,1;239,69;;24,44;24,44;813,44;;
26/3/2024;3:30:00;5610,9;22,1;240,03;;24,48;24,48;813,48;;
26/3/2024;4:30:00;5611,7;22,1;239,11;;24,38;24,38;813,38;;
26/3/2024;5:30:00;5611,3;22,1;239,57;;24,43;24,43;813,43;;
26/3/2024;6:30:00;5608,2;22,1;243,17;;24,8;24,8;813,8;;
26/3/2024;7:30:00;5611,1;22,1;239,8;;24,45;24,45;813,45;;
26/3/2024;9:30:00;5610,3;22,1;240,73;;24,55;24,55;813,55;;
26/3/2024;10:30:00;5608,4;22,1;242,93;;24,77;24,77;813,77;;
26/3/2024;11:30:00;5606,7;22,1;244,91;;24,97;24,97;813,97;;
26/3/2024;12:30:00;5612,1;22,1;238,64;;24,34;24,34;813,34;;
26/3/2024;13:30:00;5608,4;22,1;242,93;;24,77;24,77;813,77;;
26/3/2024;14:30:00;5609,4;22,1;241,77;;24,65;24,65;813,65;;
26/3/2024;15:30:00;5610,7;22,1;240,27;;24,5;24,5;813,5;;
26/3/2024;16:30:00;5605,7;22;245,67;;25,05;25,05;814,05;;
26/3/2024;17:30:00;5610,4;22,1;240,61;;24,54;24,54;813,54;;
26/3/2024;18:30:00;5606,1;22,1;245,6;;25,05;25,05;814,05;;
26/3/2024;19:30:00;5613,2;22,1;237,37;;24,21;24,21;813,21;;
26/3/2024;23:30:00;5612,5;22,1;238,18;;24,29;24,29;813,29;;
27/3/2024;0:30:00;5611,9;22,1;238,87;;24,36;24,36;813,36;;
27/3/2024;1:30:00;5608,7;22;242,19;;24,7;24,7;813,7;;
27/3/2024;2:30:00;5612,4;22,1;238,29;;24,3;24,3;813,3;;
27/3/2024;3:30:00;5612,4;22,1;238,29;;24,3;24,3;813,3;;
27/3/2024;4:30:00;5608,3;22,1;243,05;;24,78;24,78;813,78;;
27/3/2024;5:30:00;5607,1;22,1;244,44;;24,93;24,93;813,93;;
27/3/2024;6:30:00;5610,9;22,1;240,03;;24,48;24,48;813,48;;
27/3/2024;7:30:00;5610,7;22,1;240,27;;24,5;24,5;813,5;;
27/3/2024;8:30:00;5614;22,1;236,44;;24,11;24,11;813,11;;
27/3/2024;9:30:00;5611,2;22,1;239,69;;24,44;24,44;813,44;;
27/3/2024;11:30:00;5610,3;22,1;240,73;;24,55;24,55;813,55;;
27/3/2024;12:30:00;5609,7;22,1;241,43;;24,62;24,62;813,62;;
27/3/2024;13:30:00;5606,4;22,1;245,25;;25,01;25,01;814,01;;
27/3/2024;14:30:00;5610;22,1;241,08;;24,58;24,58;813,58;;
27/3/2024;15:30:00;5608;22,2;243,8;;24,86;24,86;813,86;;
27/3/2024;16:30:00;5612,3;22;238,01;;24,27;24,27;813,27;;
27/3/2024;17:30:00;5610,8;22,1;240,15;;24,49;24,49;813,49;;
27/3/2024;18:30:00;5605,5;22;245,9;;25,08;25,08;814,08;;
27/3/2024;19:30:00;5614;22,1;236,44;;24,11;24,11;813,11;;
27/3/2024;20:30:00;5611;22,1;239,92;;24,47;24,47;813,47;;
27/3/2024;21:30:00;5608,1;22;242,88;;24,77;24,77;813,77;;
27/3/2024;22:30:00;5613,6;22,1;236,9;;24,16;24,16;813,16;;
28/3/2024;1:30:00;5607,9;22;243,11;;24,79;24,79;813,79;;
28/3/2024;2:30:00;5606,1;22,1;245,6;;25,05;25,05;814,05;;
28/3/2024;3:30:00;5613,5;22,1;237,02;;24,17;24,17;813,17;;
28/3/2024;4:30:00;5610,2;22,1;240,85;;24,56;24,56;813,56;;
28/3/2024;5:30:00;5612,8;22,1;237,83;;24,25;24,25;813,25;;
28/3/2024;6:30:00;5612,1;22,1;238,64;;24,34;24,34;813,34;;
28/3/2024;7:30:00;5611,7;22,1;239,11;;24,38;24,38;813,38;;
28/3/2024;8:30:00;5607,9;22,1;243,51;;24,83;24,83;813,83;;
28/3/2024;9:30:00;5608,3;22,1;243,05;;24,78;24,78;813,78;;
28/3/2024;10:30:00;5610,1;22;240,56;;24,53;24,53;813,53;;
28/3/2024;11:30:00;5609,5;22,1;241,66;;24,64;24,64;813,64;;
28/3/2024;12:30:00;5606,7;22,1;244,91;;24,97;24,97;813,97;;
28/3/2024;14:30:00;5605,1;22;246,36;;25,12;25,12;814,12;;
28/3/2024;15:30:00;5615,8;22,1;234,35;;23,9;23,9;812,9;;
28/3/2024;16:30:00;5612,4;22,1;238,29;;24,3;24,3;813,3;;
28/3/2024;17:30:00;5613,8;22,1;236,67;;24,13;24,13;813,13;;
28/3/2024;18:30:00;5608,6;22,1;242,7;;24,75;24,75;813,75;;
28/3/2024;19:30:00;5610,5;22,1;240,5;;24,52;24,52;813,52;;
28/3/2024;20:30:00;5609,3;22;241,49;;24,63;24,63;813,63;;
28/3/2024;21:30:00;5613;22,1;237,6;;24,23;24,23;813,23;;
28/3/2024;22:30:00;5612,4;22,1;238,29;;24,3;24,3;813,3;;
28/3/2024;23:30:00;5611,7;22,1;239,11;;24,38;24,38;813,38;;
29/3/2024;0:30:00;5610,8;22,1;240,15;;24,49;24,49;813,49;;
29/3/2024;1:30:00;5608;22;243;;24,78;24,78;813,78;;
29/3/2024;4:30:00;5611,2;22,1;239,69;;24,44;24,44;813,44;;
29/3/2024;5:30:00;5610,7;22,1;240,27;;24,5;24,5;813,5;;
29/3/2024;6:30:00;5610,6;22,1;240,38;;24,51;24,51;813,51;;
29/3/2024;7:30:00;5612,6;22,1;238,06;;24,28;24,28;813,28;;
29/3/2024;8:30:00;5612,5;22,1;238,18;;24,29;24,29;813,29;;
29/3/2024;9:30:00;5610,7;22,1;240,27;;24,5;24,5;813,5;;
29/3/2024;10:30:00;5610,4;22,1;240,61;;24,54;24,54;813,54;;
29/3/2024;11:30:00;5614;22,1;236,44;;24,11;24,11;813,11;;
29/3/2024;12:30:00;5610,7;22,1;240,27;;24,5;24,5;813,5;;
29/3/2024;13:30:00;5610,6;22,1;240,38;;24,51;24,51;813,51;;
29/3/2024;14:30:00;5610,5;22,1;240,5;;24,52;24,52;813,52;;
29/3/2024;15:30:00;5608,8;22,1;242,47;;24,73;24,73;813,73;;
29/3/2024;17:30:00;5605,1;22,1;246,76;;25,16;25,16;814,16;;
29/3/2024;18:30:00;5611,3;22,1;239,57;;24,43;24,43;813,43;;
29/3/2024;19:30:00;5610,1;22;240,56;;24,53;24,53;813,53;;
29/3/2024;20:30:00;5611,7;22;238,71;;24,34;24,34;813,34;;
29/3/2024;21:30:00;5609,1;22,1;242,12;;24,69;24,69;813,69;;
29/3/2024;22:30:00;5610,4;22,1;240,61;;24,54;24,54;813,54;;
29/3/2024;23:30:00;5612,2;22;238,13;;24,28;24,28;813,28;;
30/3/2024;0:30:00;5610,3;22;240,33;;24,51;24,51;813,51;;
30/3/2024;1:30:00;5609,6;22,1;241,54;;24,63;24,63;813,63;;
30/3/2024;2:30:00;5609,2;22,1;242,01;;24,68;24,68;813,68;;
30/3/2024;3:30:00;5612,8;22,1;237,83;;24,25;24,25;813,25;;
30/3/2024;4:30:00;5608,8;22,1;242,47;;24,73;24,73;813,73;;
30/3/2024;7:30:00;5613,7;22,1;236,79;;24,15;24,15;813,15;;
30/3/2024;8:30:00;5609,1;22;241,72;;24,65;24,65;813,65;;
30/3/2024;9:30:00;5611,2;22,1;239,69;;24,44;24,44;813,44;;
30/3/2024;10:30:00;5610,9;22,1;240,03;;24,48;24,48;813,48;;
30/3/2024;11:30:00;5610,4;22,1;240,61;;24,54;24,54;813,54;;
30/3/2024;12:30:00;5604,7;22;246,83;;25,17;25,17;814,17;;
30/3/2024;13:30:00;5609;22;241,84;;24,66;24,66;813,66;;
30/3/2024;14:30:00;5612,5;22,1;238,18;;24,29;24,29;813,29;;
30/3/2024;15:30:00;5607,3;22;243,81;;24,86;24,86;813,86;;
30/3/2024;16:30:00;5605,9;22;245,43;;25,03;25,03;814,03;;
30/3/2024;17:30:00;5612,4;22,1;238,29;;24,3;24,3;813,3;;
30/3/2024;18:30:00;5611,9;22,1;238,87;;24,36;24,36;813,36;;
30/3/2024;20:30:00;5613,7;22,1;236,79;;24,15;24,15;813,15;;
30/3/2024;21:30:00;5612,6;22,1;238,06;;24,28;24,28;813,28;;
30/3/2024;22:30:00;5613,2;22;236,97;;24,16;24,16;813,16;;
30/3/2024;23:30:00;5611,5;22;238,94;;24,37;24,37;813,37;;
31/3/2024;0:30:00;5612;22,1;238,76;;24,35;24,35;813,35;;
31/3/2024;1:30:00;5611,7;22,1;239,11;;24,38;24,38;813,38;;
31/3/2024;2:30:00;5611,8;22;238,59;;24,33;24,33;813,33;;
31/3/2024;3:30:00;5610,5;22,1;240,5;;24,52;24,52;813,52;;
31/3/2024;4:30:00;5610,7;22,1;240,27;;24,5;24,5;813,5;;
31/3/2024;5:30:00;5612,4;22,1;238,29;;24,3;24,3;813,3;;
31/3/2024;6:30:00;5607,6;22,1;243,86;;24,87;24,87;813,87;;
31/3/2024;7:30:00;5608,8;22,1;242,47;;24,73;24,73;813,73;;
31/3/2024;10:30:00;5608,5;22,1;242,82;;24,76;24,76;813,76;;
31/3/2024;11:30:00;5611,5;22,1;239,34;;24,41;24,41;813,41;;
31/3/2024;12:30:00;5613,1;22,1;237,48;;24,22;24,22;813,22;;
31/3/2024;13:30:00;5608,7;22,1;242,59;;24,74;24,74;813,74;;
31/3/2024;14:30:00;5608,2;22,1;243,17;;24,8;24,8;813,8;;
31/3/2024;15:30:00;5610,9;22,1;240,03;;24,48;24,48;813,48;;
31/3/2024;16:30:00;5611,1;22,1;239,8;;24,45;24,45;813,45;;
31/3/2024;17:30:00;5606,3;22;244,97;;24,98;24,98;813,98;;
31/3/2024;18:30:00;5611,9;22,1;238,87;;24,36;24,36;813,36;;
31/3/2024;19:30:00;5610,9;22,1;240,03;;24,48;24,48;813,48;;
31/3/2024;20:30:00;5611,6;22,1;239,22;;24,39;24,39;813,39;;
31/3/2024;21:30:00;5609,6;22,2;241,94;;24,67;24,67;813,67;;
31/3/2024;23:30:00;5612,6;22,1;238,06;;24,28;24,28;813,28;;
1/4/2024;0:30:00;5613,4;22,1;237,13;;24,18;24,18;813,18;;
1/4/2024;1:30:00;5612,1;22,1;238,64;;24,34;24,34;813,34;;
1/4/2024;2:30:00;5613,3;22,1;237,25;;24,19;24,19;813,19;;
1/4/2024;3:30:00;5612,5;22,1;238,18;;24,29;24,29;813,29;;
1/4/2024;4:30:00;5612;22,1;238,76;;24,35;24,35;813,35;;
1/4/2024;5:30:00;5610,3;22,1;240,73;;24,55;24,55;813,55;;
1/4/2024;6:30:00;5612;22,1;238,76;;24,35;24,35;813,35;;
1/4/2024;7:30:00;5613,9;22,1;236,55;;24,12;24,12;813,12;;
1/4/2024;8:30:00;5611,1;22,1;239,8;;24,45;24,45;813,45;;
1/4/2024;9:30:00;5614,3;22,2;236,49;;24,12;24,12;813,12;;
1/4/2024;10:30:00;5614,4;22,1;235,97;;24,06;24,06;813,06;;
1/4/2024;13:30:00;5609,6;22;241,14;;24,59;24,59;813,59;;
1/4/2024;14:30:00;5610,7;22;239,87;;24,46;24,46;813,46;;
1/4/2024;15:30:00;5607,9;22,2;243,91;;24,87;24,87;813,87;;
1/4/2024;16:30:00;5614,2;22,1;236,21;;24,09;24,09;813,09;;
1/4/2024;17:30:00;5612,2;22,1;238,53;;24,32;24,32;813,32;;
1/4/2024;18:30:00;5615,4;22,1;234,81;;23,94;23,94;812,94;;
1/4/2024;19:30:00;5609,3;22,1;241,89;;24,67;24,67;813,67;;
1/4/2024;20:30:00;5608,5;22;242,42;;24,72;24,72;813,72;;
1/4/2024;21:30:00;5614,7;22,1;235,62;;24,03;24,03;813,03;;
1/4/2024;22:30:00;5611,5;22,1;239,34;;24,41;24,41;813,41;;
1/4/2024;23:30:00;5610,8;22;239,75;;24,45;24,45;813,45;;
2/4/2024;0:30:00;5607,8;22;243,23;;24,8;24,8;813,8;;
2/4/2024;3:30:00;5608,7;22,1;242,59;;24,74;24,74;813,74;;
2/4/2024;4:30:00;5614,8;22;235,11;;23,98;23,98;812,98;;
2/4/2024;5:30:00;5609,6;22;241,14;;24,59;24,59;813,59;;
2/4/2024;6:30:00;5613;22,1;237,6;;24,23;24,23;813,23;;
2/4/2024;7:30:00;5610,4;22;240,21;;24,5;24,5;813,5;;
2/4/2024;8:30:00;5611,3;22,1;239,57;;24,43;24,43;813,43;;
2/4/2024;9:30:00;5608,7;22;242,19;;24,7;24,7;813,7;;
2/4/2024;10:30:00;5611,3;22,1;239,57;;24,43;24,43;813,43;;
2/4/2024;11:30:00;5610,9;22;239,63;;24,44;24,44;813,44;;
2/4/2024;12:30:00;5612,2;22,1;238,53;;24,32;24,32;813,32;;
2/4/2024;13:30:00;5610,6;22,1;240,38;;24,51;24,51;813,51;;
2/4/2024;14:30:00;5612,2;22;238,13;;24,28;24,28;813,28;;
2/4/2024;16:30:00;5609,5;22;241,26;;24,6;24,6;813,6;;
2/4/2024;17:30:00;5612,7;22;237,55;;24,22;24,22;813,22;;
2/4/2024;18:30:00;5615,7;22,1;234,46;;23,91;23,91;812,91;;
2/4/2024;19:30:00;5607,8;22;243,23;;24,8;24,8;813,8;;
2/4/2024;20:30:00;5611,6;22;238,82;;24,35;24,35;813,35;;
2/4/2024;21:30:00;5607,2;22;243,93;;24,87;24,87;813,87;;
2/4/2024;22:30:00;5609,5;22;241,26;;24,6;24,6;813,6;;
2/4/2024;23:30:00;5610,9;22;239,63;;24,44;24,44;813,44;;
3/4/2024;0:30:00;5614,4;22,1;235,97;;24,06;24,06;813,06;;
3/4/2024;1:30:00;5611,8;22,1;238,99;;24,37;24,37;813,37;;
3/4/2024;2:30:00;5606,8;22;244,39;;24,92;24,92;813,92;;
3/4/2024;3:30:00;5611,7;22;238,71;;24,34;24,34;813,34;;
3/4/2024;6:30:00;5607,1;22,1;244,44;;24,93;24,93;813,93;;
3/4/2024;7:30:00;5610,5;22,1;240,5;;24,52;24,52;813,52;;
3/4/2024;8:30:00;5608,5;22;242,42;;24,72;24,72;813,72;;
3/4/2024;9:30:00;5612,1;22,1;238,64;;24,34;24,34;813,34;;
3/4/2024;10:30:00;5608,1;22,1;243,28;;24,81;24,81;813,81;;
3/4/2024;11:30:00;5604,4;22;247,17;;25,21;25,21;814,21;;
3/4/2024;12:30:00;5608,1;22,1;243,28;;24,81;24,81;813,81;;
3/4/2024;13:30:00;5610,5;22,1;240,5;;24,52;24,52;813,52;;
3/4/2024;14:30:00;5610,1;22,1;240,96;;24,57;24,57;813,57;;
3/4/2024;15:30:00;5606,9;22,1;244,67;;24,95;24,95;813,95;;
3/4/2024;16:30:00;5607;22,1;244,56;;24,94;24,94;813,94;;
3/4/2024;19:30:00;5612,8;22,1;237,83;;24,25;24,25;813,25;;
3/4/2024;20:30:00;5611,1;22,1;239,8;;24,45;24,45;813,45;;
3/4/2024;21:30:00;5613,4;22,2;237,53;;24,22;24,22;813,22;;
3/4/2024;22:30:00;5607,7;22,1;243,75;;24,86;24,86;813,86;;
3/4/2024;23:30:00;5614,5;22,1;235,86;;24,05;24,05;813,05;;
4/4/2024;0:30:00;5610,9;22,1;240,03;;24,48;24,48;813,48;;
4/4/2024;1:30:00;5612,1;22,2;239,04;;24,38;24,38;813,38;;
4/4/2024;2:30:00;5612,4;22,2;238,69;;24,34;24,34;813,34;;
4/4/2024;3:30:00;5610,3;22,2;241,13;;24,59;24,59;813,59;;
4/4/2024;4:30:00;5608;22,2;243,8;;24,86;24,86;813,86;;
4/4/2024;5:30:00;5611,9;22,2;239,27;;24,4;24,4;813,4;;
4/4/2024;6:30:00;5614;22,1;236,44;;24,11;24,11;813,11;;
4/4/2024;9:30:00;5614,7;22,1;235,62;;24,03;24,03;813,03;;
4/4/2024;10:30:00;5609,8;22,1;241,31;;24,61;24,61;813,61;;
4/4/2024;11:30:00;5611,8;22,1;238,99;;24,37;24,37;813,37;;
4/4/2024;12:30:00;5606,4;22,2;245,65;;25,05;25,05;814,05;;
4/4/2024;13:30:00;5612,1;22,2;239,04;;24,38;24,38;813,38;;
4/4/2024;14:30:00;5609,6;22,2;241,94;;24,67;24,67;813,67;;
4/4/2024;15:30:00;5611,1;22,1;239,8;;24,45;24,45;813,45;;
4/4/2024;16:30:00;5615,3;22,1;234,93;;23,96;23,96;812,96;;
4/4/2024;17:30:00;5612,6;22,2;238,46;;24,32;24,32;813,32;;
4/4/2024;18:30:00;5610,5;22,2;240,9;;24,57;24,57;813,57;;
4/4/2024;19:30:00;5615,3;22,2;235,33;;24;24;813;;
4/4/2024;22:30:00;5612,5;22;237,78;;24,25;24,25;813,25;;
4/4/2024;23:30:00;5611,8;22,1;238,99;;24,37;24,37;813,37;;
5/4/2024;0:30:00;5614,8;22,1;235,51;;24,02;24,02;813,02;;
5/4/2024;1:30:00;5614,1;22,2;236,72;;24,14;24,14;813,14;;
5/4/2024;2:30:00;5613,2;22,2;237,76;;24,25;24,25;813,25;;
5/4/2024;3:30:00;5612;22,2;239,16;;24,39;24,39;813,39;;
5/4/2024;4:30:00;5612,1;22,2;239,04;;24,38;24,38;813,38;;
5/4/2024;5:30:00;5606,4;22,1;245,25;;25,01;25,01;814,01;;
5/4/2024;6:30:00;5612,4;22,2;238,69;;24,34;24,34;813,34;;
5/4/2024;7:30:00;5611,5;22,1;239,34;;24,41;24,41;813,41;;
5/4/2024;8:30:00;5610,4;22,1;240,61;;24,54;24,54;813,54;;
5/4/2024;12:30:00;5613,8;22,2;237,07;;24,17;24,17;813,17;;
5/4/2024;13:30:00;5609,6;22,2;241,94;;24,67;24,67;813,67;;
5/4/2024;14:30:00;5609,3;22,2;242,29;;24,71;24,71;813,71;;
5/4/2024;15:30:00;5611,5;22,2;239,74;;24,45;24,45;813,45;;
5/4/2024;16:30:00;5608,6;22,1;242,7;;24,75;24,75;813,75;;
5/4/2024;17:30:00;5611,5;22,2;239,74;;24,45;24,45;813,45;;
5/4/2024;18:30:00;5612,4;22,1;238,29;;24,3;24,3;813,3;;
5/4/2024;19:30:00;5610,4;22,2;241,01;;24,58;24,58;813,58;;
5/4/2024;20:30:00;5607,7;22,1;243,75;;24,86;24,86;813,86;;
5/4/2024;21:30:00;5608,8;22,2;242,87;;24,77;24,77;813,77;;
5/4/2024;22:30:00;5606,4;22,1;245,25;;25,01;25,01;814,01;;
5/4/2024;23:30:00;5609,5;22,1;241,66;;24,64;24,64;813,64;;
6/4/2024;1:30:00;5613,6;22,1;236,9;;24,16;24,16;813,16;;
6/4/2024;2:30:00;5610,8;22,1;240,15;;24,49;24,49;813,49;;
6/4/2024;3:30:00;5613,4;22,1;237,13;;24,18;24,18;813,18;;
6/4/2024;4:30:00;5610,8;22,1;240,15;;24,49;24,49;813,49;;
6/4/2024;5:30:00;5610,8;22,1;240,15;;24,49;24,49;813,49;;
6/4/2024;6:30:00;5609,9;22,1;241,19;;24,6;24,6;813,6;;
6/4/2024;7:30:00;5610,3;22,1;240,73;;24,55;24,55;813,55;;
6/4/2024;8:30:00;5610,9;22,1;240,03;;24,48;24,48;813,48;;
6/4/2024;9:30:00;5608,1;22,1;243,28;;24,81;24,81;813,81;;
6/4/2024;10:30:00;5613,7;22,1;236,79;;24,15;24,15;813,15;;
6/4/2024;11:30:00;5604,1;22,1;247,92;;25,28;25,28;814,28;;
6/4/2024;12:30:00;5609,2;22,1;242,01;;24,68;24,68;813,68;;
6/4/2024;15:30:00;5607,2;22,1;244,33;;24,91;24,91;813,91;;
6/4/2024;16:30:00;5607,3;22,1;244,21;;24,9;24,9;813,9;;
6/4/2024;17:30:00;5610,5;22,1;240,5;;24,52;24,52;813,52;;
6/4/2024;18:30:00;5606,9;22,1;244,67;;24,95;24,95;813,95;;
6/4/2024;19:30:00;5610,2;22,2;241,24;;24,6;24,6;813,6;;
6/4/2024;20:30:00;5609,4;22,1;241,77;;24,65;24,65;813,65;;
6/4/2024;21:30:00;5612,8;22,1;237,83;;24,25;24,25;813,25;;
6/4/2024;22:30:00;5608;22,1;243,4;;24,82;24,82;813,82;;
6/4/2024;23:30:00;5610,6;22,1;240,38;;24,51;24,51;813,51;;
7/4/2024;0:30:00;5614,1;22,1;236,32;;24,1;24,1;813,1;;
7/4/2024;1:30:00;5613,3;22,1;237,25;;24,19;24,19;813,19;;
7/4/2024;4:30:00;5611,6;22,1;239,22;;24,39;24,39;813,39;;
7/4/2024;5:30:00;5611,8;22,1;238,99;;24,37;24,37;813,37;;
7/4/2024;6:30:00;5610,4;22,1;240,61;;24,54;24,54;813,54;;
7/4/2024;7:30:00;5612,8;22;237,43;;24,21;24,21;813,21;;
7/4/2024;8:30:00;5609,2;22,1;242,01;;24,68;24,68;813,68;;
7/4/2024;9:30:00;5612,4;22,1;238,29;;24,3;24,3;813,3;;
7/4/2024;10:30:00;5611,5;22,1;239,34;;24,41;24,41;813,41;;
7/4/2024;11:30:00;5610;22,1;241,08;;24,58;24,58;813,58;;
7/4/2024;12:30:00;5607;22;244,16;;24,9;24,9;813,9;;
7/4/2024;13:30:00;5607,9;22,1;243,51;;24,83;24,83;813,83;;
7/4/2024;14:30:00;5606,5;22,1;245,14;;25;25;814;;
7/4/2024;18:30:00;5613,2;22,1;237,37;;24,21;24,21;813,21;;
7/4/2024;19:30:00;5608,9;22,1;242,35;;24,71;24,71;813,71;;
7/4/2024;20:30:00;5609,4;22,1;241,77;;24,65;24,65;813,65;;
7/4/2024;21:30:00;5612,5;22;237,78;;24,25;24,25;813,25;;
7/4/2024;22:30:00;5610,6;22;239,98;;24,47;24,47;813,47;;
7/4/2024;23:30:00;5610,1;22,2;241,36;;24,61;24,61;813,61;;
8/4/2024;0:30:00;5608,8;22,1;242,47;;24,73;24,73;813,73;;
8/4/2024;1:30:00;5608;22,1;243,4;;24,82;24,82;813,82;;
8/4/2024;2:30:00;5611,3;22,1;239,57;;24,43;24,43;813,43;;
8/4/2024;3:30:00;5612;22,1;238,76;;24,35;24,35;813,35;;
8/4/2024;4:30:00;5611,5;22,1;239,34;;24,41;24,41;813,41;;
8/4/2024;5:30:00;5610,3;22,1;240,73;;24,55;24,55;813,55;;
8/4/2024;7:30:00;5609,1;22,1;242,12;;24,69;24,69;813,69;;
8/4/2024;8:30:00;5610,3;22;240,33;;24,51;24,51;813,51;;
8/4/2024;9:30:00;5608;22,1;243,4;;24,82;24,82;813,82;;
8/4/2024;10:30:00;5609;22,1;242,24;;24,7;24,7;813,7;;
8/4/2024;11:30:00;5609,7;22;241,03;;24,58;24,58;813,58;;
8/4/2024;12:30:00;5605,3;22;246,13;;25,1;25,1;814,1;;
8/4/2024;13:30:00;5611,7;22,1;239,11;;24,38;24,38;813,38;;
8/4/2024;14:30:00;5606,3;22,1;245,37;;25,02;25,02;814,02;;
8/4/2024;15:30:00;5605,1;22,1;246,76;;25,16;25,16;814,16;;
8/4/2024;16:30:00;5611,5;22,1;239,34;;24,41;24,41;813,41;;
8/4/2024;17:30:00;5608,8;22,1;242,47;;24,73;24,73;813,73;;
8/4/2024;18:30:00;5607;22,1;244,56;;24,94;24,94;813,94;;
8/4/2024;21:30:00;5610,3;22,1;240,73;;24,55;24,55;813,55;;
8/4/2024;22:30:00;5606,3;22,1;245,37;;25,02;25,02;814,02;;
8/4/2024;23:30:00;5611,9;22;238,47;;24,32;24,32;813,32;;
9/4/2024;0:30:00;5608;22,1;243,4;;24,82;24,82;813,82;;
9/4/2024;1:30:00;5615,1;22,1;235,16;;23,98;23,98;812,98;;
9/4/2024;2:30:00;5607,2;22,1;244,33;;24,91;24,91;813,91;;
9/4/2024;3:30:00;5606,3;22,1;245,37;;25,02;25,02;814,02;;
9/4/2024;4:30:00;5609;22;241,84;;24,66;24,66;813,66;;
9/4/2024;5:30:00;5603,7;22;247,99;;25,29;25,29;814,29;;
9/4/2024;6:30:00;5605,4;22,1;246,41;;25,13;25,13;814,13;;
9/4/2024;7:30:00;5608,8;22,1;242,47;;24,73;24,73;813,73;;
9/4/2024;10:30:00;5601,6;22,1;250,82;;25,58;25,58;814,58;;
9/4/2024;11:30:00;5609;22,1;242,24;;24,7;24,7;813,7;;
9/4/2024;12:30:00;5605,6;22,1;246,18;;25,1;25,1;814,1;;
9/4/2024;13:30:00;5609,1;22;241,72;;24,65;24,65;813,65;;
9/4/2024;14:30:00;5609,2;22;241,61;;24,64;24,64;813,64;;
9/4/2024;15:30:00;5612;22,1;238,76;;24,35;24,35;813,35;;
9/4/2024;16:30:00;5609,6;22,1;241,54;;24,63;24,63;813,63;;
9/4/2024;17:30:00;5606,7;22;244,51;;24,93;24,93;813,93;;
9/4/2024;18:30:00;5612,1;22,1;238,64;;24,34;24,34;813,34;;
9/4/2024;19:30:00;5609,6;22;241,14;;24,59;24,59;813,59;;
9/4/2024;20:30:00;5609,6;22,1;241,54;;24,63;24,63;813,63;;
9/4/2024;21:30:00;5608,2;22,1;243,17;;24,8;24,8;813,8;;
10/4/2024;0:30:00;5613,2;22;236,97;;24,16;24,16;813,16;;
